Blood Status,Bravery,Intelligence,Loyalty,Ambition,Dark Arts Knowledge,Quidditch Skills,Dueling Skills,Creativity,House,id,name,surname,age
Muggle-born,8.90454735302214,1.9439260388029715,4.308143756092444,9.4070167478005,4.88026401641445,1.3781266182289371,4.304904307082224,19.141427354018667,Hufflepuff,7171,Kai,Frostbane,16.0
,,,,,,,,,,10033,Kai,Frostbane,12.0
,,,,,,,,,,18359,Elio,Frostbane,
,,,,,,,,,,120,Thorne,Frostbane,11.0
,,10.0,,,,,,,Ravenclaw,14325,Jasper,Frostbane,15.0
,,,,,,,,,,17603,Maia,Frostbane,11.0
Muggle-born,7.0,2.0,9.0,5.0,2.0,6.0,7.0,5.0,Hufflepuff,14637,Caelum,Frostbane,16.0
Pure-blood,8.0,3.0,3.0,2.0,5.0,5.0,9.0,7.0,Gryffindor,13060,Aurelia,Frostbane,15.0
Pure-blood,2.0,2.0,10.0,7.0,5.0,7.0,6.0,6.0,Hufflepuff,8723,Lucien,Frostbane,
Pure-blood,10.0,1.0,6.0,4.0,5.0,9.0,8.0,5.0,Gryffindor,15141,Laziel,Frostbane,14.0
,,,,,,8.0,,,,18261,Amara,Frostbane,15.0
Half-blood,7.0,4.0,4.0,5.0,5.0,10.0,10.0,3.0,Gryffindor,9719,,Frostbane,11.0
Pure-blood,5.0,7.0,3.0,7.0,7.0,7.0,10.0,4.0,Slytherin,16176,Calliope,Frostbane,16.0
Muggle-born,24.78452568307275,17.489450181346058,49.83588023053664,3.98793531973172,9.620205227242932,7.491276388798044,42.45434331327478,47.65916425292093,Ravenclaw,19493,Anya,Frostbane,
Pure-blood,18.093987547785208,46.0247140390681,44.09447040110382,45.308071848101534,26.77701742590541,30.00798984444944,5.915494357107453,13.579283365031449,Slytherin,6446,Ronan,Frostbane,11.0
Pure-blood,2.0,8.0,4.0,5.0,3.0,4.0,7.0,9.0,Ravenclaw,3699,Soren,Frostbane,16.0
Pure-blood,32.63639837560406,37.72809897988516,14.170648117199375,22.584893586307757,10.059846222168924,11.42178995747456,75.79665716905068,39.54931093044555,Slytherin,14070,Calliope,Frostbane,
Half-blood,25.11658144626192,54.28564012317453,2.8254585229974127,24.046813832760797,16.237022620558406,21.177600892952256,1.4578993108748006,56.91410814567083,Ravenclaw,5081,Aurelia,Frostbane,16.0
,,,,,,,,,,18903,Theo,Frostbane,15.0
,,,,7.0,,,7.0,,,5435,Evander,Frostbane,17.0
Pure-blood,11.028409946305482,22.851386666752752,27.85417087552303,2.34412144833023,2.3624977256034394,1.7934122533305867,19.77753634299659,8.304441168047532,Hufflepuff,18352,Dorian,Frostbane,
Half-blood,5.0,5.0,1.0,9.0,9.0,9.0,7.0,2.0,Slytherin,8595,Amara,Frostbane,17.0
,,,,,,,,,,3300,Caius,Frostbane,11.0
,,,,,,,,,,6882,Orion,Frostbane,17.0
Muggle-born,4.0,9.0,3.0,2.0,0.0,7.0,7.0,7.0,Ravenclaw,2712,Zara,Frostbane,12.0
Half-blood,3.0,7.0,7.0,5.0,4.0,5.0,5.0,5.0,Hufflepuff,15780,Theo,Frostbane,18.0
Half-blood,9.076165410040602,9.09475621346201,6.090950639650883,74.49156427165768,28.82186738658853,28.41498752681556,20.810169809590093,5.322600526037091,Slytherin,11263,Leif,Frostbane,14.0
,,,,,,,,,,2989,Maia,Frostbane,16.0
Muggle-born,93.21941738247072,48.05549291852766,36.98233252163074,47.23699220873221,6.490598035068583,15.40689365348176,16.274570701321217,30.4937589640829,Gryffindor,2632,Ines,Frostbane,11.0
Muggle-born,7.0,4.0,3.0,4.0,1.0,8.0,9.0,6.0,Gryffindor,8510,Eira,Frostbane,15.0
Muggle-born,4.0,6.0,8.0,1.0,0.0,1.0,3.0,5.0,Hufflepuff,1127,Seraphina,Frostbane,16.0
,,,1.0,5.0,,,,,,4109,Kai,Frostbane,14.0
,,,,8.0,,8.0,,,,18165,Ione,Frostbane,18.0
Muggle-born,8.0,2.0,3.0,3.0,3.0,6.0,7.0,3.0,Gryffindor,14111,Evander,Frostbane,16.0
Pure-blood,3.0,6.0,1.0,10.0,9.0,5.0,9.0,2.0,Slytherin,11456,Isolde,Frostbane,
,,,,,,,,,,13670,Bastian,Frostbane,16.0
Half-blood,7.0,5.0,2.0,7.0,10.0,9.0,8.0,7.0,Slytherin,17042,Galen,Frostbane,
Pure-blood,17.82652581956367,19.0347978787651,32.78045522629852,87.5674883734153,42.75488402207063,57.42085076594565,7.752366770734158,6.425599382239052,Slytherin,12162,Rowan,Frostbane,13.0
,,,,,,,,,Slytherin,16490,Theo,Frostbane,13.0
,,,,,,,,,,4505,Liora,Frostbane,16.0
Pure-blood,7.0,6.0,4.0,8.0,9.0,5.0,9.0,3.0,Slytherin,2154,Galen,Frostbane,15.0
Pure-blood,15.600321512180034,15.87872938185265,27.18423382178543,3.334260132215208,29.891416344309143,41.34248803983002,28.162490183378345,9.884282447110763,Hufflepuff,18684,Amara,Frostbane,14.0
Muggle-born,57.80541523036587,37.16615810632032,56.685168635437016,14.742057528302151,2.1633531985957,78.31626272862759,25.712496736857503,7.039168929576977,Gryffindor,6221,Orion,Frostbane,12.0
Muggle-born,49.336893697468696,1.291672585914584,6.434404553962882,21.607351576846064,15.493048417812531,23.740428694700675,43.12985510723454,9.92797646747496,Gryffindor,19823,Ines,Frostbane,17.0
Half-blood,1.0,6.0,10.0,4.0,1.0,6.0,7.0,5.0,Hufflepuff,11754,Theo,Frostbane,16.0
,,,,,5.0,,,,,450,Orion,Frostbane,18.0
,3.0,7.0,,,,1.0,3.0,,,8149,Yara,Frostbane,13.0
,,,,,,,,,,10645,Thalia,Frostbane,16.0
Half-blood,10.0,6.0,3.0,5.0,5.0,8.0,9.0,4.0,Gryffindor,15199,Maia,Frostbane,14.0
,,,,,3.0,,,8.0,Ravenclaw,7154,Evander,Frostbane,11.0
Muggle-born,1.0,3.0,6.0,10.0,7.0,6.0,8.0,4.0,Slytherin,8490,Seraphina,Frostbane,14.0
Pure-blood,4.571535126054738,21.9695741626901,24.04520541308885,20.608621001429853,3.926926569601282,35.20979615261097,35.197633518465096,12.45791178431528,Hufflepuff,18088,Thalia,Frostbane,16.0
Pure-blood,6.0,4.0,7.0,7.0,2.0,3.0,6.0,2.0,Hufflepuff,9901,Rowan,Frostbane,18.0
Half-blood,3.0,7.0,1.0,4.0,3.0,4.0,1.0,10.0,Ravenclaw,5927,Oswin,Frostbane,17.0
Pure-blood,7.0,1.0,5.0,7.0,9.0,5.0,9.0,2.0,Slytherin,18072,Theo,Frostbane,17.0
Pure-blood,2.0,1.0,10.0,6.0,1.0,1.0,4.0,5.0,Hufflepuff,13391,Sorrel,Frostbane,16.0
Muggle-born,,,,,,,,,,26,Talia,Frostbane,15.0
Muggle-born,4.0,2.0,8.0,7.0,2.0,5.0,2.0,6.0,Hufflepuff,18062,Orion,Frostbane,11.0
Muggle-born,5.0,9.0,6.0,6.0,0.0,5.0,4.0,9.0,Ravenclaw,9674,Anya,Frostbane,14.0
Half-blood,1.0,6.0,7.0,4.0,2.0,0.0,2.0,6.0,Hufflepuff,4150,Bran,Frostbane,17.0
,,,,,,,,,,2,Elio,Frostbane,15.0
Half-blood,4.0,10.0,3.0,1.0,3.0,5.0,5.0,9.0,Ravenclaw,5043,Cassia,Frostbane,15.0
Half-blood,4.0,1.0,6.0,7.0,9.0,7.0,9.0,6.0,Slytherin,5965,Mirek,Frostbane,14.0
Muggle-born,9.0,6.0,4.0,1.0,4.0,6.0,7.0,2.0,Gryffindor,17513,Minerva,Frostbane,17.0
Half-blood,7.0,6.0,7.0,5.0,0.0,4.0,6.0,6.0,Hufflepuff,16404,Kai,Frostbane,17.0
Pure-blood,4.0,7.0,5.0,1.0,3.0,4.0,3.0,10.0,Ravenclaw,4803,Galen,Frostbane,11.0
Half-blood,1.0,3.0,9.0,1.0,0.0,4.0,2.0,4.0,Hufflepuff,2724,Evander,Frostbane,17.0
Pure-blood,26.45500487130463,3.746551533492813,15.296309333712577,4.021577576196915,1.0595612799441512,8.775092578635462,41.40746817206487,18.29479233558948,Hufflepuff,2094,,Frostbane,11.0
,,,,,,7.0,,2.0,,4393,Freya,Frostbane,17.0
Half-blood,5.0,4.0,7.0,7.0,0.0,4.0,4.0,2.0,Hufflepuff,11571,Zara,Frostbane,18.0
Half-blood,4.0,7.0,9.0,2.0,2.0,2.0,1.0,5.0,Hufflepuff,7368,Minerva,,16.0
Muggle-born,6.0,5.0,10.0,5.0,5.0,5.0,7.0,3.0,Hufflepuff,972,Nerissa,Frostbane,18.0
Muggle-born,17.14998258861795,11.279119069660664,24.53995476696643,11.86962047066214,18.495163686466952,0.0,5.366958638891917,31.60551201104653,Ravenclaw,5332,Alaric,Frostbane,
Muggle-born,26.35214752976873,57.7376178404195,17.3349167524309,5.038658843687447,10.449332327421311,0.0,20.27540269991048,61.0098729444623,Ravenclaw,4732,Aurelia,Frostbane,13.0
Half-blood,1.0,1.0,1.0,7.0,7.0,10.0,7.0,5.0,Slytherin,4006,Rowan,Frostbane,
Half-blood,6.473055184448956,12.56870742099682,2.2808044465607,70.01287115930036,44.89738521291088,24.29256055088055,14.928908301123796,48.615828069951846,Slytherin,2319,Nerissa,Frostbane,12.0
Muggle-born,4.0,7.0,7.0,5.0,3.0,7.0,3.0,6.0,Hufflepuff,14138,Ezra,Frostbane,15.0
Muggle-born,2.0,6.0,7.0,10.0,8.0,9.0,10.0,1.0,Slytherin,9866,Caelum,Frostbane,13.0
Muggle-born,6.0,7.0,7.0,5.0,4.0,4.0,3.0,2.0,Hufflepuff,18434,Oswin,Frostbane,18.0
Half-blood,2.5533628738861376,1.9797366538057937,15.500594772584716,37.3866547952189,99.4296758123454,74.4404531732124,24.833188058492645,51.63597328882274,Slytherin,709,Bastian,Frostbane,18.0
Pure-blood,,,5.0,,,,,,,297,Sorrel,Frostbane,14.0
Pure-blood,44.75271576518053,14.04560812466518,38.4997686868692,12.78626907528334,36.93413365206999,75.57167269085761,28.77900105965667,29.12263154218132,Slytherin,10996,Orion,Frostbane,18.0
Pure-blood,1.8618206917644624,3.465208515227656,25.007214037895256,21.77913833048443,12.862150787972922,22.91173460754942,38.428647802620304,57.171648155722906,Hufflepuff,9905,Fenris,Frostbane,11.0
Half-blood,6.0,8.0,4.0,1.0,3.0,3.0,4.0,9.0,Ravenclaw,10594,,Frostbane,11.0
Half-blood,10.0,7.0,2.0,7.0,1.0,7.0,9.0,4.0,Gryffindor,15391,Bran,Frostbane,15.0
,,,,,,,,,,11191,Ronan,Frostbane,15.0
Muggle-born,37.07630057930157,11.293692692064344,29.77743246071644,65.43404417329057,9.540612435018147,21.999463921518405,61.07336425167298,6.289753019631612,Slytherin,13423,Yara,Frostbane,11.0
,,,,,,,,,,15422,Vesper,Frostbane,15.0
Pure-blood,1.0,7.0,7.0,10.0,8.0,8.0,9.0,4.0,Slytherin,9104,Lyra,,17.0
,,,,1.0,,,,,,6845,Orion,Frostbane,17.0
,,,,,,,,,,1857,Minerva,Frostbane,18.0
,,,6.0,,,,,,,17943,Caelum,Frostbane,14.0
Pure-blood,4.0,6.0,4.0,7.0,8.0,9.0,9.0,7.0,Slytherin,9029,Jasper,Frostbane,12.0
Half-blood,4.035080875550351,20.82994846082995,1.5501401480780812,40.19318735618713,98.37437659840155,23.026876715864496,99.76479911020408,52.35831869006411,Slytherin,13919,Jasper,Frostbane,17.0
Half-blood,2.0,6.0,7.0,3.0,0.0,2.0,4.0,1.0,Hufflepuff,6791,Zara,Frostbane,11.0
Muggle-born,,,,,,,,2.0,,19880,Vera,Frostbane,17.0
,,,,,,,7.0,,Gryffindor,17938,Yara,Frostbane,16.0
Muggle-born,5.0,4.0,9.0,6.0,0.0,3.0,2.0,5.0,Hufflepuff,17961,,Frostbane,13.0
Pure-blood,7.0,1.0,7.0,7.0,5.0,8.0,10.0,6.0,Gryffindor,14975,Elio,,18.0
Half-blood,27.71825079723528,42.23050898136469,63.5082392177184,38.54710631697103,9.317352223995124,10.61777835842391,7.83738998853881,18.31663344901922,Hufflepuff,3491,Leif,Frostbane,16.0
Pure-blood,5.0,4.0,8.0,1.0,2.0,0.0,3.0,3.0,Hufflepuff,149,Nyx,Frostbane,15.0
,,,,,,,,,,8554,Kieran,Frostbane,15.0
Muggle-born,6.0,9.0,1.0,5.0,1.0,4.0,3.0,10.0,Ravenclaw,13993,Bran,Frostbane,15.0
,,,,,,,,5.0,,5712,Freya,Frostbane,18.0
Pure-blood,5.0,6.0,4.0,10.0,9.0,10.0,8.0,3.0,Slytherin,6030,Fenris,,14.0
Half-blood,65.30245448542539,22.45418757275069,21.20796091956932,57.12938047393838,30.97828877993183,23.17640580719951,15.209318302009752,26.78738744569839,Gryffindor,7032,Amara,,15.0
Pure-blood,4.414631110810492,41.36684143933923,55.13796053948295,5.886424434038427,43.139593605513305,48.635605558213214,0.4005066047865214,42.731845348838064,Ravenclaw,5711,Maia,Frostbane,15.0
Half-blood,3.0,5.0,10.0,2.0,5.0,5.0,2.0,2.0,Hufflepuff,2037,Orion,Frostbane,17.0
,,,,,,,,,,8690,Aurelia,Frostbane,11.0
Half-blood,4.0,9.0,4.0,3.0,5.0,2.0,1.0,10.0,Ravenclaw,12399,Orion,Frostbane,13.0
Half-blood,73.70077498978242,20.737138987013413,5.021820710525166,11.202347407869208,14.265767983984064,40.91542992219732,30.85691071640162,13.941392156089808,Gryffindor,17794,Minerva,Frostbane,18.0
Muggle-born,27.13368163722099,13.570007114531276,8.318922443237213,38.65935971857938,11.779463010046918,0.9673367316877012,74.1105830720397,29.58264617440524,Gryffindor,10826,Anya,Frostbane,16.0
Half-blood,1.5512582377235222,4.367133175177485,10.87920233257276,41.35731627124208,48.02610609854293,29.64631723951459,30.38505857881805,4.45505691299633,Slytherin,18333,Sorrel,Frostbane,17.0
Half-blood,19.79088369421988,37.46980055883839,31.11419313624764,60.453574387979785,71.36830412240224,81.47683770277946,73.48639969091965,59.51849990204936,Slytherin,12296,Soren,Frostbane,17.0
Muggle-born,60.68498581258963,2.1650450066628624,27.492578532865004,50.17277004857271,74.83423607144016,8.494516967103484,77.4670598201879,19.90020099038707,Slytherin,15609,Orion,Frostbane,12.0
Pure-blood,84.70998418959759,10.257532451531784,3.722810583835908,27.31012584522925,24.752963865502096,17.978949465910702,7.619751321710425,7.271263704170579,Gryffindor,17082,Maia,Frostbane,11.0
Pure-blood,21.47226962318922,37.3087804945404,39.97161782253521,3.4934180921759928,8.600069838639925,38.2576394980413,30.893001471341684,34.11112382833453,Ravenclaw,16251,Orion,Frostbane,12.0
Pure-blood,7.0,6.0,9.0,6.0,5.0,1.0,4.0,4.0,Hufflepuff,4110,Leif,Frostbane,
,,,,,,,,,,4231,Galen,Frostbane,11.0
Half-blood,8.0,5.0,2.0,5.0,4.0,8.0,10.0,2.0,Gryffindor,16428,,Frostbane,17.0
Muggle-born,7.0,7.0,2.0,10.0,7.0,10.0,7.0,2.0,Slytherin,19394,Orion,Frostbane,16.0
,,,,,,,,,,5289,Vera,Frostbane,18.0
Pure-blood,2.0,6.0,7.0,4.0,2.0,4.0,6.0,7.0,Hufflepuff,2177,Vera,Frostbane,13.0
Pure-blood,44.78955921759719,8.487874776585167,61.40379313372972,7.200381599237722,0.0,86.9363692713582,52.01665151701881,5.335575054026854,Gryffindor,14873,Rowan,Frostbane,17.0
Pure-blood,10.0,5.0,3.0,4.0,1.0,10.0,7.0,4.0,Gryffindor,6487,Talia,Frostbane,18.0
Muggle-born,4.0,3.0,9.0,6.0,1.0,4.0,3.0,4.0,Hufflepuff,9692,Bran,Frostbane,
,,,,,,,,,,1103,Maia,Frostbane,18.0
Pure-blood,7.0,2.0,10.0,2.0,0.0,2.0,6.0,5.0,Hufflepuff,7531,Bastian,Frostbane,14.0
Half-blood,1.695181231195354,16.377682058008123,12.99772065058608,7.504295365912113,57.49173996431742,37.887866483486896,65.331899065613,12.556731261421806,Slytherin,1135,Cassia,Frostbane,
Half-blood,28.405473002374684,23.79063662095504,45.803205742470034,40.03719410937183,0.0,3.5734335894045675,62.5921650106425,20.127141583895025,Gryffindor,13917,Zara,Frostbane,18.0
,,,,,,10.0,,,,13451,Amara,Frostbane,11.0
Half-blood,51.13494733071681,1.5907871448210928,63.4165978480359,59.5809833191057,27.34042562313569,6.882172634572317,36.62396458891545,37.24492649231844,Gryffindor,18232,Thorne,Frostbane,16.0
Half-blood,54.48366531930909,60.71861031601814,13.822576500645049,5.47415962580915,5.918417475720869,23.055360523671887,52.23609950038465,41.47478686942956,Gryffindor,745,Silas,Frostbane,14.0
Half-blood,1.0,7.0,4.0,10.0,8.0,10.0,7.0,2.0,Slytherin,17854,Soren,Frostbane,12.0
,,,,,,,,,Ravenclaw,15070,Mirek,Frostbane,
Half-blood,3.0,6.0,5.0,7.0,8.0,10.0,9.0,7.0,Slytherin,1244,Alaric,Frostbane,16.0
Half-blood,10.224112432542569,57.28981660994861,1.1637596196029143,33.22794605412854,17.124936829945597,68.45903376569363,50.87344950554158,16.53320772393749,Ravenclaw,19616,Ezra,,13.0
,,,,,,,,,,3326,Zara,Frostbane,18.0
Pure-blood,1.0,6.0,1.0,7.0,10.0,10.0,10.0,1.0,Slytherin,9912,Thalia,Frostbane,12.0
Half-blood,0.3110776522990221,3.908816228533179,16.429766184420487,32.93496067109767,7.909969369649556,51.28641556519972,5.112115104303722,4.494078136284364,Slytherin,4528,Ione,Frostbane,11.0
Muggle-born,45.52200918177482,12.494841130496903,45.95237396251336,29.09032524682493,0.0,16.47031657533058,2.5287758062276,42.03173701589962,Hufflepuff,16528,Zara,Frostbane,15.0
,,,,,,,,,,17012,Maia,Frostbane,12.0
Muggle-born,7.227100863799428,13.4676494008906,8.941775152623304,55.63331064069673,98.08972868155207,23.703671051111755,31.81075251151217,11.692461941669473,Slytherin,6985,,Frostbane,15.0
,,,,,,7.0,,,,6739,Evander,Frostbane,11.0
Half-blood,6.0,9.0,4.0,4.0,3.0,0.0,6.0,7.0,Ravenclaw,17951,Isolde,Frostbane,15.0
Pure-blood,17.932913023646186,16.308553366806915,26.6011499267004,4.57118211437696,0.0,29.357610253656745,10.32657323366606,44.50918017303985,Hufflepuff,12888,Kieran,Frostbane,16.0
Pure-blood,1.0,5.0,6.0,10.0,9.0,7.0,9.0,3.0,Slytherin,583,Vera,Frostbane,11.0
Pure-blood,3.0,4.0,10.0,1.0,3.0,0.0,3.0,4.0,Hufflepuff,1473,Soren,Frostbane,12.0
Pure-blood,1.0,4.0,8.0,6.0,5.0,5.0,2.0,7.0,Hufflepuff,8844,Lyra,Frostbane,16.0
Muggle-born,10.663537796090491,3.39205681285778,16.89861521005407,12.860091220913748,61.847163149832696,9.889764491082724,15.39024010227483,16.92175393120366,Slytherin,4565,Ronan,Frostbane,11.0
,,,,,,,,,,15082,Sorrel,Frostbane,12.0
Half-blood,33.97827498548877,9.698170882512857,45.96580328751707,8.35576623598119,5.417354840959731,3.3292663720395312,29.799303151242004,25.45385857423972,Gryffindor,2204,Cassia,Frostbane,15.0
Muggle-born,6.0,1.0,7.0,5.0,5.0,4.0,3.0,1.0,Hufflepuff,17973,Calliope,Frostbane,15.0
Muggle-born,36.84670972010471,40.655847364683055,8.083889737198934,7.737134556933973,8.661326454836633,36.302672919686046,9.92507548833193,6.348808491578823,Hufflepuff,13545,Seraphina,Frostbane,13.0
Pure-blood,28.060892587147464,3.795111322423774,4.055985280514647,52.620376110446266,33.15912343538661,33.56993407182775,14.580310363909357,9.09434694264426,Slytherin,4571,Anya,,16.0
Half-blood,9.0,5.0,1.0,6.0,2.0,5.0,10.0,4.0,Gryffindor,6235,Calliope,Frostbane,18.0
Half-blood,6.0,4.0,10.0,1.0,5.0,3.0,2.0,6.0,Hufflepuff,18489,Dorian,Frostbane,13.0
Muggle-born,5.0,5.0,7.0,3.0,4.0,5.0,6.0,4.0,Hufflepuff,7584,Nyx,Frostbane,17.0
,,,,8.0,,,,,,5458,Ione,Frostbane,
Half-blood,25.39481059953321,66.6413487846062,39.19273532409392,18.83064515968667,10.71728045457126,9.408054612717509,57.463295267989,12.86219468789083,Gryffindor,13366,Caelum,Frostbane,17.0
,,,,4.0,,,,,Gryffindor,7802,,Frostbane,15.0
,,,,,,,,,Gryffindor,12569,,Frostbane,
Muggle-born,6.0,7.0,3.0,6.0,2.0,1.0,4.0,7.0,Ravenclaw,15585,Thorne,Frostbane,16.0
,,,,,,,,,,8394,Sorrel,,18.0
Muggle-born,5.0,9.0,6.0,6.0,0.0,5.0,4.0,9.0,Ravenclaw,2908,Yara,Frostbane,16.0
Muggle-born,27.6062640654336,17.040591391364096,37.64872354221755,17.229327758843883,0.2828179088156113,65.5680795695643,47.38671132600335,14.904857197548372,Gryffindor,15705,Sorrel,Frostbane,11.0
Half-blood,0.3105742031866427,16.8436810075614,95.09735056357998,3.5395258331004857,4.260364004250453,19.48965574795632,53.873195626981385,3.348963670743271,Hufflepuff,8874,Ezra,Frostbane,18.0
Half-blood,4.0,1.0,6.0,7.0,9.0,7.0,9.0,6.0,Slytherin,8790,Orion,Frostbane,17.0
Pure-blood,2.0,7.0,3.0,3.0,1.0,3.0,4.0,8.0,Ravenclaw,17700,Lyra,Frostbane,13.0
Half-blood,3.0,4.0,2.0,7.0,9.0,9.0,8.0,1.0,Slytherin,3400,Ronan,Frostbane,13.0
Pure-blood,3.0,5.0,7.0,5.0,1.0,5.0,5.0,2.0,Hufflepuff,1847,Oswin,Frostbane,13.0
Muggle-born,7.0,2.0,5.0,4.0,2.0,5.0,9.0,4.0,Gryffindor,3733,Sorrel,,18.0
Half-blood,1.0,1.0,10.0,6.0,3.0,4.0,4.0,1.0,Hufflepuff,2910,Bastian,Frostbane,13.0
Muggle-born,32.59570809735893,28.087827720112895,31.006292601323484,29.762487849754805,27.92899177004686,35.29672586582269,50.02840470383846,35.48791171970175,Hufflepuff,13743,Theo,Frostbane,15.0
Half-blood,8.0,1.0,6.0,5.0,3.0,5.0,10.0,3.0,Gryffindor,9202,Ines,Frostbane,
Half-blood,3.0,2.0,2.0,9.0,8.0,6.0,9.0,6.0,Slytherin,8398,Aurelia,Frostbane,16.0
Muggle-born,1.0,7.0,2.0,4.0,2.0,6.0,4.0,8.0,Ravenclaw,14549,Caius,Frostbane,17.0
Muggle-born,7.137023017652856,5.821987592737761,62.31155224594596,69.0848314906376,19.48943503701201,21.256063250820095,34.016240786796864,32.18872438860311,Slytherin,7807,Yara,,14.0
Muggle-born,69.31729801738415,3.330903163931931,37.108793054957154,4.96522057178847,0.0,22.25585041600549,75.73997189607269,42.13852524555576,Gryffindor,15342,Ezra,Frostbane,12.0
,,,,,,,,,,15412,Aurelia,Frostbane,15.0
,,,,,,,,,,359,Bastian,Frostbane,11.0
Pure-blood,0.792439846234337,42.31553076939695,19.43610648740861,6.819648509463764,9.340926301626244,13.589566856528098,23.982283152839024,81.37865146260955,Ravenclaw,14399,Ines,Thorne,11.0
Half-blood,46.54296211025942,38.72918222208533,17.928506498102447,14.453299824932696,26.588551843162065,38.46354981558259,1.609404311550394,37.90582448079198,Hufflepuff,10695,Anya,Thorne,11.0
,,,,,,,,,,3867,Maia,Thorne,13.0
Muggle-born,49.61723144184478,1.53904540429615,4.351963205137106,1.7857127106098236,4.493371755021283,6.389930902060327,66.4634298360059,25.64751709805916,Gryffindor,312,Nyx,Thorne,15.0
Pure-blood,1.0,6.0,,,10.0,,9.0,1.0,,6964,Seraphina,Thorne,
Muggle-born,45.99227716314768,19.71170446667673,47.72941035569126,24.95891049439836,10.07940979917804,9.893570981012116,86.24823419558913,39.15262468089426,Gryffindor,15424,Oswin,Thorne,17.0
Pure-blood,7.0,7.0,7.0,3.0,0.0,7.0,2.0,7.0,Hufflepuff,1211,Rowan,Thorne,12.0
,,,,,,,,,,5249,Amara,Thorne,15.0
Half-blood,9.0,3.0,7.0,2.0,4.0,8.0,9.0,1.0,Gryffindor,19453,Ione,Thorne,
,,,,,,,,,,15354,Silas,,13.0
Pure-blood,6.0,6.0,9.0,1.0,1.0,3.0,4.0,2.0,Hufflepuff,3220,Bran,Thorne,16.0
Pure-blood,2.0,5.0,6.0,7.0,9.0,10.0,10.0,6.0,Slytherin,6513,Caius,Thorne,
Pure-blood,9.0,3.0,7.0,2.0,4.0,10.0,10.0,5.0,Gryffindor,14449,Zara,Thorne,11.0
,,,,,,,,,,10448,Laziel,Thorne,18.0
Pure-blood,3.1036931965376064,40.84607472326263,18.588836242864858,35.77295544499708,4.4234357205360455,15.220522739375282,22.205978089372543,27.218077152207705,Hufflepuff,9357,Ines,Thorne,13.0
Muggle-born,7.0,7.0,3.0,7.0,5.0,1.0,4.0,7.0,Ravenclaw,3535,Orion,Thorne,14.0
Half-blood,9.0,5.0,1.0,6.0,2.0,5.0,10.0,4.0,Gryffindor,2856,Maia,Thorne,11.0
Half-blood,9.0,7.0,7.0,1.0,5.0,7.0,7.0,7.0,Gryffindor,6628,Liora,Thorne,11.0
Muggle-born,5.0,6.0,9.0,6.0,5.0,7.0,1.0,6.0,Hufflepuff,11145,Anya,Thorne,16.0
Pure-blood,,,,,,,,5.0,,6219,Jasper,,14.0
Muggle-born,4.0,7.0,2.0,4.0,3.0,3.0,1.0,7.0,Ravenclaw,8075,Calliope,Thorne,14.0
Muggle-born,10.0,3.0,4.0,2.0,1.0,7.0,10.0,3.0,Gryffindor,2644,Isolde,Thorne,12.0
Pure-blood,1.0,7.0,7.0,2.0,2.0,2.0,6.0,7.0,Ravenclaw,19755,Ines,Thorne,17.0
Pure-blood,4.0,6.0,3.0,8.0,10.0,5.0,7.0,7.0,Slytherin,6573,Ines,Thorne,15.0
Muggle-born,2.3193099041346503,8.918170840621551,14.857209219617124,14.257651466523251,42.00979114430475,4.003142990016463,35.34091243232682,0.8740120505887556,Hufflepuff,2150,Alaric,Thorne,
Half-blood,38.69855616621842,29.65680507474262,42.50665054098807,10.405833921646016,23.15460232939573,36.68601716237605,7.934733605902132,8.257454009822943,Hufflepuff,10089,Amara,Thorne,14.0
Half-blood,1.0,3.0,8.0,6.0,5.0,2.0,3.0,2.0,Hufflepuff,19470,Maia,Thorne,18.0
,3.0,,,,,,,,,9314,Nerissa,Thorne,16.0
,,,,,,,,,,9196,Liora,Thorne,18.0
Half-blood,,,,,,,,,,5918,Ione,Thorne,
Muggle-born,7.0,6.0,1.0,6.0,2.0,9.0,8.0,3.0,Gryffindor,18222,Jasper,Thorne,18.0
Half-blood,4.0,10.0,3.0,1.0,3.0,5.0,5.0,9.0,Ravenclaw,245,Yara,Thorne,
Pure-blood,4.270590536545599,12.817816845938678,28.541908973249317,72.23656394674755,16.028094312571874,43.548945334647776,73.47544509142698,23.881920390498017,Slytherin,7493,Aurelia,Thorne,12.0
,,,,,,,,,,15556,Vesper,Thorne,18.0
Pure-blood,3.0,4.0,10.0,1.0,3.0,0.0,3.0,4.0,Hufflepuff,12332,Mirek,Thorne,16.0
Muggle-born,6.95021777528125,14.7381616626896,42.47805996460231,57.89097223546354,56.89897821291356,27.53818108469409,18.603758114959877,7.175018907356454,Slytherin,3701,Kai,Thorne,
Pure-blood,66.53058770128378,8.32666599743215,2.88706769032396,4.650383867268621,0.0,85.87084764857411,47.0746752608036,17.49409936380576,Gryffindor,14998,Vera,Thorne,17.0
,2.0,8.0,4.0,5.0,3.0,4.0,7.0,9.0,,13072,Elio,Thorne,11.0
Pure-blood,10.0,7.0,3.0,7.0,1.0,8.0,9.0,3.0,Gryffindor,13153,Lyra,Thorne,12.0
Half-blood,7.824397549909447,58.654874674523896,16.161234544737617,77.6306988985954,63.98145702495621,6.730244043758699,39.79094448315261,0.4692128311915218,Slytherin,1346,Rowan,Thorne,16.0
